Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,CONFL_FLAG__RSI<=30_and_CVD_falling,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__hma_slope,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,__source_file,WOULD__missing_points,WOULD__top1,WOULD__top2,WOULD__top3
FARTCOINUSDT,Buy,46,0.7445,0.7498604,0.722165,Bullish,2025-09-07T20:58:16.284882+00:00,2025-09-08T02:28:16.284882+05:30,Success,82,82.0,,5.04%,65.13817249234535,0.001179605744892176,0.0008032114507783507,0.00037639429411382526,0.7447845905609527,0.7402150000000001,0.7356454094390474,0.9688603872538947,138.89875666074852,10.0,3.0,0.0,0.7389007885402638,0.0022759142877069806,0.7381875,0.0005296875000000423,,13.299099247816592,,rising,724054.5999999999,8.0,12.969157849012479,15.0,5.0,0.0,5.0,0.9688603872538947,65.13817249234535,138.89875666074852,0.00037639429411382526,0.0022759142877069806,0.7381875,,13.299099247816592,,3.0,0.0,rising,724054.5999999999,5.04000000000004,,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.03}]}",False,not_in_gap_or_already_strong,,Buy,46,46.0,,,signals_2025-09-08_02-28-55.csv,19,base_score:32.0,confluence_bonus:30.0,momentum_score:7.03
WIFUSDT,Buy,61,0.8253,0.83124216,0.800541,Bullish,2025-09-07T20:58:17.463090+00:00,2025-09-08T02:28:17.463090+05:30,Success,107,107.0,,5.04%,62.749200059829136,0.0003305299323076438,-0.00019578318077539595,0.0005263131130830397,0.825200498727438,0.8213800000000001,0.8175595012725623,1.0130220266594376,143.60655737705235,10.0,3.0,0.0,0.8224485718594102,0.002071381751563448,0.8200546875000001,0.0005968750000000522,,4.381498412899473,,falling,-43987.700000000186,8.0,15.098110454269897,15.0,10.0,0.0,5.0,1.0130220266594376,62.749200059829136,143.60655737705235,0.0005263131130830397,0.002071381751563448,0.8200546875000001,,4.381498412899473,,3.0,0.0,falling,-43987.700000000186,5.040000000000025,,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 4.9}]}",True,,0.0005968750000000522,Buy,61,,53.0,61.0,signals_2025-09-08_02-28-55.csv,4,base_score:32.0,confluence_bonus:30.0,momentum_score:4.9
AAVEUSDT,Buy,45,300.75,302.9154,291.7275,Bullish,2025-09-07T20:58:21.270237+00:00,2025-09-08T02:28:21.270237+05:30,Success,124,124.0,,5.04%,64.68229418298316,0.32282202469008325,0.25713905712391494,0.06568296756616832,300.9277746192111,299.8195,298.7112253807889,0.9197966748811539,129.76559525750912,10.0,3.0,0.0,299.58215293108907,0.46541610923971105,300.01031249999994,0.015937499999949978,,17.39422837659294,,rising,5748.100000000001,8.0,12.387057710922774,15.0,5.0,0.0,5.0,0.9197966748811539,64.68229418298316,129.76559525750912,0.06568296756616832,0.46541610923971105,300.01031249999994,,17.39422837659294,,3.0,0.0,rising,5748.100000000001,5.039999999999947,,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.61}]}",False,not_in_gap_or_already_strong,,Buy,45,45.0,,,signals_2025-09-08_02-28-55.csv,20,base_score:32.0,confluence_bonus:30.0,momentum_score:7.61
TRUMPUSDT,Buy,45,8.496,8.5571712,8.24112,Bullish,2025-09-07T20:58:23.692587+00:00,2025-09-08T02:28:23.692587+05:30,Inconclusive,300,,,5.04%,66.21154324872063,0.0068129885356018605,0.00544094702343523,0.0013720415121666303,8.49999950516799,8.476600000000001,8.453200494832013,0.9145386806413971,145.4664057403805,10.0,3.0,0.0,8.46798417330723,0.00978306691136418,8.47534375,0.0009843749999998153,,17.460175095825008,,rising,138275.08999999997,8.0,12.365917517516746,15.0,5.0,0.0,5.0,0.9145386806413971,66.21154324872063,145.4664057403805,0.0013720415121666303,0.00978306691136418,8.47534375,,17.460175095825008,,3.0,0.0,rising,138275.08999999997,5.040000000000035,,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.63}]}",False,not_in_gap_or_already_strong,,Buy,45,45.0,,,signals_2025-09-08_02-28-55.csv,20,base_score:32.0,confluence_bonus:30.0,momentum_score:7.63
FILUSDT,Buy,46,2.386,2.4031792,2.31442,Bullish,2025-09-07T20:58:24.876519+00:00,2025-09-08T02:28:24.876519+05:30,Success,119,119.0,,5.04%,60.91283075365182,0.0015135501673713136,0.0008094084237308301,0.0007041417436404835,2.386890288619193,2.3794500000000003,2.3720097113808074,0.9401710965286704,141.02564102565145,10.0,3.0,0.0,2.379597459224419,0.004544030666191988,2.3810624999999996,0.00018749999999956302,,9.149662676535842,,rising,170025.7,8.0,12.719033406421469,15.0,5.0,0.0,5.0,0.9401710965286704,60.91283075365182,141.02564102565145,0.0007041417436404835,0.004544030666191988,2.3810624999999996,,9.149662676535842,,3.0,0.0,rising,170025.7,5.04000000000005,,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.28}]}",False,not_in_gap_or_already_strong,,Buy,46,46.0,,,signals_2025-09-08_02-28-55.csv,19,base_score:32.0,confluence_bonus:30.0,momentum_score:7.28
PENGUUSDT,Buy,47,0.0292,0.02941024,0.028324,Bullish,2025-09-07T20:58:27.095234+00:00,2025-09-08T02:28:27.095234+05:30,Success,110,110.0,,5.04%,67.6885644409547,8.287808458855295e-05,6.39741051104448e-05,1.890397947810815e-05,0.029219693840538685,0.0289892,0.028758706159461314,0.957279030770066,141.98036538586277,10.0,3.0,0.0,0.028913927479958745,8.930757948528356e-05,0.029053312499999998,3.054687499999889e-05,,23.285021956728258,,rising,88920672.0,8.0,14.080145605663372,15.0,5.0,0.0,5.0,0.957279030770066,67.6885644409547,141.98036538586277,1.890397947810815e-05,8.930757948528356e-05,0.029053312499999998,,23.285021956728258,,3.0,0.0,rising,88920672.0,5.040000000000011,,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.92}]}",False,not_in_gap_or_already_strong,,Buy,47,47.0,,,signals_2025-09-08_02-28-55.csv,18,base_score:32.0,confluence_bonus:30.0,momentum_score:5.92
1000BONKUSDT,Buy,59,0.020539,0.02068688,0.01992283,Bullish,2025-09-07T20:58:28.479638+00:00,2025-09-08T02:28:28.479638+05:30,Success,91,91.0,,5.04%,73.06014738371357,3.703525308848543e-05,1.928260178114424e-05,1.775265130734119e-05,0.020493128844406797,0.020370850000000003,0.02024857115559321,1.1875678324232493,246.98052748337142,10.0,3.0,0.0,0.020370196035225455,4.9759286319560504e-05,0.020402999999999998,1.837500000000103e-05,,21.73932072422137,,rising,117002405.0,8.0,17.562494820362843,15.0,5.0,0.0,5.0,1.1875678324232493,73.06014738371357,246.98052748337142,1.775265130734119e-05,4.9759286319560504e-05,0.020402999999999998,,21.73932072422137,,3.0,0.0,rising,117002405.0,5.039999999999993,,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,1.837500000000103e-05,Buy,59,,51.0,59.0,signals_2025-09-08_02-28-55.csv,6,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
ARBUSDT,Buy,40,0.4915,0.4950388,0.476755,Bullish,2025-09-07T20:58:30.834684+00:00,2025-09-08T02:28:30.834684+05:30,Success,118,118.0,,5.04%,63.430576959251965,0.00037794521211975685,0.0002573018478906101,0.00012064336422914677,0.49163460676125414,0.48993000000000003,0.4882253932387459,0.9605167701097468,130.92818428184518,10.0,0.0,3.0,0.48982007254345045,0.0009918620152402492,0.4895359375,0.00010937500000002265,,11.188562978805157,,rising,1140857.7,8.0,11.919197123198822,15.0,0.0,0.0,5.0,0.9605167701097468,63.430576959251965,130.92818428184518,0.00012064336422914677,0.0009918620152402492,0.4895359375,,11.188562978805157,,0.0,3.0,rising,1140857.7,5.0400000000000125,,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,,Buy,40,40.0,,,signals_2025-09-08_02-28-55.csv,25,base_score:32.0,confluence_bonus:30.0,volume_score:10.0
XNYUSDT,Buy,41,0.008473,0.00853401,0.00821881,Bullish,2025-09-07T20:58:32.011670+00:00,2025-09-08T02:28:32.011670+05:30,Success,1,1.0,,5.04%,37.07355032949087,-3.069512156035972e-05,9.886957428033527e-05,-0.000129564695840695,0.01033338035105007,0.00934455,0.00835571964894993,0.05930256435066254,-114.83396457701457,10.0,3.0,0.0,0.008886052751417139,0.0003914201941548548,0.008589312500000001,-0.00015331249999999894,,-2.4217080063174405,,falling,-220184411.0,18.0,0.0,8.0,10.0,0.0,5.0,0.05930256435066254,37.07355032949087,-114.83396457701457,-0.000129564695840695,0.0003914201941548548,0.008589312500000001,,-2.4217080063174405,,3.0,0.0,falling,-220184411.0,5.040000000000039,,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""momentum_score"", ""gap"": 20.0}]}",False,not_in_gap_or_already_strong,,Buy,41,41.0,,,signals_2025-09-08_02-28-55.csv,24,confluence_bonus:30.0,base_score:22.0,momentum_score:20.0
TIAUSDT,Buy,44,1.6415,1.6533188,1.592255,Bullish,2025-09-07T20:58:33.000791+00:00,2025-09-08T02:28:33.000791+05:30,Success,113,113.0,,5.04%,60.96515960385633,0.0010126372799887928,0.000903455866981159,0.00010918141300763381,1.6422794887791121,1.6370150000000003,1.6317505112208885,0.9259672864908574,97.80853517878165,10.0,3.0,0.0,1.6362316989872205,0.0036035087349679247,1.6354828124999998,-0.0001125000000001819,,8.185385161871714,,falling,-414471.0,4.0,9.727167354072346,15.0,10.0,0.0,5.0,0.9259672864908574,60.96515960385633,97.80853517878165,0.00010918141300763381,0.0036035087349679247,1.6354828124999998,,8.185385161871714,,3.0,0.0,falling,-414471.0,5.03999999999996,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.27}]}",False,not_in_gap_or_already_strong,,Buy,44,44.0,,,signals_2025-09-08_02-28-55.csv,21,base_score:36.0,confluence_bonus:30.0,momentum_score:10.27
LINEAUSDT,Buy,44,0.02912,0.02932966,0.0282464,Bullish,2025-09-07T20:58:34.226979+00:00,2025-09-08T02:28:34.226979+05:30,Success,16,16.0,,5.04%,31.605970303786435,-9.460348432022841e-05,7.993889960841754e-05,-0.00017454238392864595,0.031035120802796502,0.030121,0.029206879197203495,-0.047520632359372726,-222.67010039935826,10.0,0.0,3.0,0.02983065090920295,0.00031996591826582006,0.0302375,-0.00019359375000000192,,-8.126023538444866,,falling,-118250722.0,26.0,0.0,8.0,5.0,0.0,5.0,-0.047520632359372726,31.605970303786435,-222.67010039935826,-0.00017454238392864595,0.00031996591826582006,0.0302375,,-8.126023538444866,,0.0,3.0,falling,-118250722.0,5.039999999999959,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,,Buy,44,44.0,,,signals_2025-09-08_02-28-55.csv,21,confluence_bonus:30.0,momentum_score:20.0,base_score:14.0
API3USDT,Buy,42,1.0158,1.02311376,0.985326,Bullish,2025-09-07T20:58:40.035410+00:00,2025-09-08T02:28:40.035410+05:30,Success,64,64.0,,5.04%,61.815420961382735,0.00046877769741704434,-0.00034458376043779756,0.0008133614578548419,1.0167406176204616,1.0119,1.0070593823795384,0.9028411564171533,139.87090661455574,10.0,0.0,3.0,1.015206753940235,0.001961293520378909,1.014828125,0.0006187499999998902,,6.6735089680565265,,rising,332538.9,8.0,13.95295950641031,15.0,0.0,0.0,5.0,0.9028411564171533,61.815420961382735,139.87090661455574,0.0008133614578548419,0.001961293520378909,1.014828125,,6.6735089680565265,,0.0,3.0,rising,332538.9,5.039999999999964,,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,,Buy,42,42.0,,,signals_2025-09-08_02-28-55.csv,23,base_score:32.0,confluence_bonus:30.0,volume_score:10.0
CRVUSDT,Buy,41,0.767,0.7725224,0.74399,Bullish,2025-09-07T20:58:46.069788+00:00,2025-09-08T02:28:46.069788+05:30,Success,147,147.0,,5.04%,61.58375249257123,0.000561908786270604,0.00018539313554410882,0.0003765156507264952,0.7670039112053842,0.76315,0.7592960887946157,0.9994925667489732,137.0323665405657,10.0,0.0,3.0,0.7636391586909959,0.0025126196187609797,0.7621875,0.0001406249999998943,,6.788272828624783,,rising,1008533.4000000001,8.0,12.596396187454706,15.0,0.0,0.0,5.0,0.9994925667489732,61.58375249257123,137.0323665405657,0.0003765156507264952,0.0025126196187609797,0.7621875,,6.788272828624783,,0.0,3.0,rising,1008533.4000000001,5.040000000000035,,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,,Buy,41,41.0,,,signals_2025-09-08_02-28-55.csv,24,base_score:32.0,confluence_bonus:30.0,volume_score:10.0
HBARUSDT,Buy,43,0.21891,0.22048615,0.2123427,Bullish,2025-09-07T20:58:51.005958+00:00,2025-09-08T02:28:51.005958+05:30,Success,147,147.0,,5.04%,62.66931663298331,0.00017626756201660765,8.12138369518869e-05,9.505372506472075e-05,0.21900888372242291,0.218208,0.2174071162775771,0.9382658682812471,130.90024330899772,10.0,0.0,3.0,0.21834449673496945,0.00037671550267073063,0.21850140625,8.71875000000022e-05,,11.78262840660123,,rising,3735435.0,8.0,15.055735390181875,15.0,0.0,0.0,5.0,0.9382658682812471,62.66931663298331,130.90024330899772,9.505372506472075e-05,0.00037671550267073063,0.21850140625,,11.78262840660123,,0.0,3.0,rising,3735435.0,5.039999999999992,,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,,Buy,43,43.0,,,signals_2025-09-08_02-28-55.csv,22,base_score:32.0,confluence_bonus:30.0,volume_score:10.0
XLMUSDT,Buy,43,0.35888,0.36146394,0.3481136,Bullish,2025-09-07T20:58:53.524642+00:00,2025-09-08T02:28:53.524642+05:30,Success,125,125.0,,5.04%,59.513775085884106,-5.9096011447878904e-05,-0.00017840674295581917,0.00011931073150794026,0.35860313398243565,0.35790599999999995,0.35720886601756424,1.1985744667022171,193.19562575940662,10.0,0.0,3.0,0.3584324805342162,0.0005686883557512448,0.35773890625,4.515625000001133e-05,,-2.945135939743948,,falling,-88305.0,8.0,10.035196390486846,15.0,5.0,0.0,5.0,1.1985744667022171,59.513775085884106,193.19562575940662,0.00011931073150794026,0.0005686883557512448,0.35773890625,,-2.945135939743948,,0.0,3.0,falling,-88305.0,5.040000000000018,,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.96}]}",False,not_in_gap_or_already_strong,,Buy,43,43.0,,,signals_2025-09-08_02-28-55.csv,22,base_score:32.0,confluence_bonus:30.0,momentum_score:9.96
NEARUSDT,Buy,58,2.463,2.4807336,2.38911,Bullish,2025-09-07T20:58:55.687407+00:00,2025-09-08T02:28:55.687407+05:30,Inconclusive,300,,,5.04%,59.12825552783125,0.0005480747906383421,-5.9236262110250686e-05,0.0006073110527485927,2.463288666505112,2.4567,2.4501113334948883,0.9780937079689894,125.74139976274034,10.0,3.0,0.0,2.456957309673601,0.0047426759910204,2.4540156249999994,0.00028124999999956657,,2.8776436407781008,,falling,-64976.0,8.0,12.073257648965026,15.0,10.0,0.0,5.0,0.9780937079689894,59.12825552783125,125.74139976274034,0.0006073110527485927,0.0047426759910204,2.4540156249999994,,2.8776436407781008,,3.0,0.0,falling,-64976.0,5.040000000000036,,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.93}]}",True,,0.00028124999999956657,Buy,58,,50.0,58.0,signals_2025-09-08_02-28-55.csv,7,base_score:32.0,confluence_bonus:30.0,momentum_score:7.93
SOLUSDT,Buy,41,204.39,205.861608,198.2583,Bullish,2025-09-07T21:21:23.224096+00:00,2025-09-08T02:51:23.224096+05:30,Success,83,83.0,,5.04%,66.23548783019757,0.5771229699842024,0.44736223664413577,0.12976073334006666,205.16059540469868,203.471,201.78140459530132,0.7719585995097674,89.41969070586387,10.0,3.0,0.0,203.16158836893803,0.3913040542101238,204.79296875,0.28953125000001023,,36.27677513878574,,rising,120717.32,4.0,11.958664283323001,15.0,5.0,0.0,5.0,0.7719585995097674,66.23548783019757,89.41969070586387,0.12976073334006666,0.3913040542101238,204.79296875,,36.27677513878574,,3.0,0.0,rising,120717.32,5.040000000000012,,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.04}]}",False,not_in_gap_or_already_strong,,Buy,41,41.0,,,signals_2025-09-08_02-52-49.csv,24,base_score:36.0,confluence_bonus:30.0,momentum_score:8.04
WLFIUSDT,Buy,43,0.2292,0.23085024,0.222324,Bullish,2025-09-07T21:21:24.281409+00:00,2025-09-08T02:51:24.281409+05:30,Success,64,64.0,,5.04%,67.04511023417669,0.0007553233896289424,0.00041200099370605135,0.00034332239592289106,0.2295101048012012,0.22636499999999998,0.22321989519879876,0.95070040256166,155.8520844235122,10.0,3.0,0.0,0.22634901989699102,0.0014748298252544227,0.228125,7.50000000000195e-05,,18.96802453435064,,rising,107351654.0,8.0,9.586907289949842,15.0,5.0,0.0,5.0,0.95070040256166,67.04511023417669,155.8520844235122,0.00034332239592289106,0.0014748298252544227,0.228125,,18.96802453435064,,3.0,0.0,rising,107351654.0,5.039999999999992,,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.41}]}",False,not_in_gap_or_already_strong,,Buy,43,43.0,,,signals_2025-09-08_02-52-49.csv,22,base_score:32.0,confluence_bonus:30.0,momentum_score:10.41
SOMIUSDT,Buy,46,1.6438,1.65563536,1.594486,Bullish,2025-09-07T21:21:25.293672+00:00,2025-09-08T02:51:25.293672+05:30,Fail,2,,2.0,5.04%,48.70300123460128,0.021025885379979403,0.035367539818993474,-0.01434165443901407,1.7371773436011242,1.68307,1.628962656398876,0.13711025725550247,-140.94385375862714,10.0,3.0,0.0,1.5676093434436495,0.059526765711815637,1.6825265625,0.0006015624999999858,,10.477138953114276,,falling,-69355535.0,12.0,4.0,15.0,10.0,0.0,5.0,0.13711025725550247,48.70300123460128,-140.94385375862714,-0.01434165443901407,0.059526765711815637,1.6825265625,,10.477138953114276,,3.0,0.0,falling,-69355535.0,5.04000000000003,,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,,Buy,46,46.0,,,signals_2025-09-08_02-52-49.csv,19,confluence_bonus:30.0,base_score:28.0,momentum_score:16.0
DOGEUSDT,Buy,44,0.22399,0.22560273,0.2172703,Bullish,2025-09-07T21:21:28.423127+00:00,2025-09-08T02:51:28.423127+05:30,Success,59,59.0,,5.04%,68.74669071663214,0.0005509697391518076,0.00041767369282059064,0.00013329604633121694,0.22436548997923514,0.22291850000000002,0.2214715100207649,0.8702513546660398,123.08453733843758,10.0,3.0,0.0,0.2224633460181191,0.0004326109797780639,0.22391203124999998,0.00023624999999996565,,32.09047577809338,,rising,73244964.0,8.0,11.394877295047843,15.0,5.0,0.0,5.0,0.8702513546660398,68.74669071663214,123.08453733843758,0.00013329604633121694,0.0004326109797780639,0.22391203124999998,,32.09047577809338,,3.0,0.0,rising,73244964.0,5.040000000000024,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.61}]}",False,not_in_gap_or_already_strong,,Buy,44,44.0,,,signals_2025-09-08_02-52-49.csv,21,base_score:32.0,confluence_bonus:30.0,momentum_score:8.61
NMRUSDT,Buy,40,20.313,20.4592536,19.70361,Bullish,2025-09-07T21:21:29.476622+00:00,2025-09-08T02:51:29.476622+05:30,Success,7,7.0,,5.04%,63.19314751714431,0.06252317372290861,0.04024349798735753,0.022279675735551077,20.442513270104396,20.085050000000003,19.72758672989561,0.8188439471465503,107.61802999723108,10.0,3.0,0.0,19.971502482167907,0.17022198971829364,19.899296874999997,0.05748437499999781,,10.812462658447211,,rising,144504.3,8.0,7.141264054885858,15.0,5.0,0.0,5.0,0.8188439471465503,63.19314751714431,107.61802999723108,0.022279675735551077,0.17022198971829364,19.899296874999997,,10.812462658447211,,3.0,0.0,rising,144504.3,5.04000000000005,,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.86}]}",False,not_in_gap_or_already_strong,,Buy,40,40.0,,,signals_2025-09-08_02-52-49.csv,25,base_score:32.0,confluence_bonus:30.0,momentum_score:12.86
TRXUSDT,Buy,49,0.32933,0.33170118,0.3194501,Bullish,2025-09-07T21:21:34.374478+00:00,2025-09-08T02:51:34.374478+05:30,Inconclusive,300,,,5.04%,62.992252444615154,0.0001419015504393606,-8.313173463903936e-06,0.00015021472390326453,0.32952859679108715,0.3285495,0.32757040320891284,0.8985816351891925,140.0903904571334,10.0,3.0,0.0,0.3287850631628275,0.00026747576094684675,0.32911531250000003,0.0001621875000000217,,11.949071899438685,,rising,9677875.0,8.0,16.0,15.0,5.0,0.0,5.0,0.8985816351891925,62.992252444615154,140.0903904571334,0.00015021472390326453,0.00026747576094684675,0.32911531250000003,,11.949071899438685,,3.0,0.0,rising,9677875.0,5.039999999999947,,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,,Buy,49,49.0,,,signals_2025-09-08_02-52-49.csv,16,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
